0,3.2624552249908447,0.09141582995653152
0,2.852703809738159,0.20624303817749023
0,2.4523537158966064,0.28093644976615906
0,2.083927869796753,0.3812709152698517
0,1.714205265045166,0.48272016644477844
1,1.3947032690048218,0.5395763516426086
1,1.1352342367172241,0.6243032217025757
1,1.0044540166854858,0.694537341594696
1,0.8981004357337952,0.7012262940406799
1,0.7805314064025879,0.7580825090408325
2,0.7279597520828247,0.7491638660430908
2,0.5912330150604248,0.8004459142684937
2,0.5615752339363098,0.8227424621582031
2,0.617274284362793,0.8149386644363403
2,0.47134658694267273,0.8506131768226624
3,0.433645099401474,0.8561872839927673
3,0.44483616948127747,0.8506131768226624
3,0.4202432930469513,0.8617614507675171
3,0.4183894097805023,0.870680034160614
3,0.41544660925865173,0.868450403213501
4,0.33281174302101135,0.8940914273262024
4,0.30170390009880066,0.9108138084411621
4,0.2981521785259247,0.8918617367744446
4,0.3195168077945709,0.8940914273262024
4,0.30894386768341064,0.9208472967147827
5,0.3040817677974701,0.8940914273262024
5,0.23323166370391846,0.9286510348320007
5,0.27157723903656006,0.914158284664154
5,0.2865941524505615,0.911928653717041
5,0.32136884331703186,0.8996655344963074
6,0.2651977241039276,0.9163879752159119
6,0.23925036191940308,0.9208472967147827
6,0.19680951535701752,0.9319955110549927
6,0.24463428556919098,0.9264214038848877
6,0.20419292151927948,0.9264214038848877
7,0.2442355453968048,0.9208472967147827
7,0.19836223125457764,0.9442586302757263
7,0.2955000102519989,0.909699022769928
7,0.2605884373188019,0.9163879752159119
7,0.2999410927295685,0.9163879752159119
8,0.17117854952812195,0.9476031064987183
8,0.20919951796531677,0.9386845231056213
8,0.2565310299396515,0.9197324514389038
8,0.23407477140426636,0.9364548325538635
8,0.2189665138721466,0.9297658801078796
9,0.1536068171262741,0.9498327970504761
9,0.16530930995941162,0.9542920589447021
9,0.2026522159576416,0.9286510348320007
9,0.2424478828907013,0.917502760887146
9,0.20083221793174744,0.9409141540527344
10,0.23627378046512604,0.9264214038848877
10,0.14282865822315216,0.9609810709953308
10,0.15832436084747314,0.9476031064987183
10,0.2659928500652313,0.9275362491607666
10,0.23309890925884247,0.9286510348320007
11,0.17095127701759338,0.9342252016067505
11,0.20403924584388733,0.9397993087768555
11,0.18458490073680878,0.9520624279975891
11,0.22556114196777344,0.9275362491607666
11,0.21302060782909393,0.9409141540527344
12,0.1787496656179428,0.9364548325538635
12,0.17979834973812103,0.9420289993286133
12,0.12145697325468063,0.95652174949646
12,0.1957956999540329,0.9319955110549927
12,0.2282087653875351,0.9353400468826294
13,0.19949397444725037,0.9409141540527344
13,0.18245486915111542,0.9420289993286133
13,0.20559802651405334,0.9308807253837585
13,0.21731162071228027,0.9241917729377747
13,0.18327079713344574,0.9487179517745972
14,0.20168808102607727,0.9420289993286133
14,0.17160317301750183,0.9420289993286133
14,0.15021266043186188,0.9576365947723389
14,0.19870585203170776,0.9353400468826294
14,0.18644854426383972,0.9442586302757263
15,0.16187241673469543,0.953177273273468
15,0.20113250613212585,0.9442586302757263
15,0.19312529265880585,0.9453734755516052
15,0.15495283901691437,0.9520624279975891
15,0.1912638396024704,0.9364548325538635
16,0.19054201245307922,0.9386845231056213
16,0.1422058343887329,0.958751380443573
16,0.1336563527584076,0.9576365947723389
16,0.18540289998054504,0.9386845231056213
16,0.25731179118156433,0.9230769276618958
17,0.19369105994701385,0.9498327970504761
17,0.15461309254169464,0.9487179517745972
17,0.17048901319503784,0.9464883208274841
17,0.18847405910491943,0.9397993087768555
17,0.23349854350090027,0.9286510348320007
18,0.15964128077030182,0.9498327970504761
18,0.2183482050895691,0.9409141540527344
18,0.1614966243505478,0.9498327970504761
18,0.18182113766670227,0.9442586302757263
18,0.23369556665420532,0.9420289993286133
19,0.19830921292304993,0.9342252016067505
19,0.13194507360458374,0.9598662257194519
19,0.11622215062379837,0.9687848091125488
19,0.19572627544403076,0.9409141540527344
19,0.1633930802345276,0.9509475827217102
20,0.21393631398677826,0.9364548325538635
20,0.15488064289093018,0.9542920589447021
20,0.16480611264705658,0.9509475827217102
20,0.14451314508914948,0.9542920589447021
20,0.22635960578918457,0.9397993087768555
